1.4285714285714285e-7,10.
0.06870038563392783,10.
0.1374006284107128,10.
0.2863584995982106,10.
0.4254451849910647,10.
0.5618035417321324,10.
0.7097192841071279,10.
0.8477638406874799,10.
0.9973657829017596,10.
1.144239396464253,10.
1.2812418242321026,10.
1.42980163763388,10.
1.5684902652410138,10.
1.704450564196361,10.
1.8519682487856362,10.
1.9896147475802677,10.
2.138818632008827,10.
2.2852941877856,10.
2.421898557767729,10.
2.5700603133837863,10.
2.7083508832052,10.
2.8581988386605413,10.
3.005318465464096,10.
3.1425669064730073,10.
3.291372733115846,10.
3.4303073739640415,10.
3.5665136861604503,10.
3.714277383990787,10.
3.8521698960264805,10.
4.0016197936961015,10.
4.1483413627139365,10.
4.285191745937128,10.
4.433599514794247,10.
4.572136097856723,10.
4.707944352267412,10.
4.855309992312029,10.
4.992804446562002,10.
5.141856286445903,10.
5.281036940535161,10.
5.417489265972632,10.
5.565498977044031,10.
5.703637502320786,10.
5.85333341323147,10.
6.000300995490366,10.
6.137397391954619,10.
6.2860511740528,10.
6.424833770356337,10.
6.5608880380080885,10.
6.708499691293767,10.
6.846240158784802,10.
6.9231200079638295,10.
6.999999857142857,10.
